,AVIBASEID,WEEK,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
4253,A5F09E05,39,6297,6297.0,0.024461968766995572
4254,A5F09E05,40,6115,6115.0,0.023754952995105275
4255,A5F09E05,41,5360,5360.0,0.020822002952373554
4256,A5F09E05,42,5528,5528.0,0.021474632895656903
4257,A5F09E05,43,3823,3823.0,0.01485121591173957
4258,A5F09E05,44,4593,4593.0,0.017842436485121592
4259,A5F09E05,45,3989,3989.0,0.015496076450936213
4260,A5F09E05,46,4624,4624.0,0.017962862248465543
4261,A5F09E05,47,4080,4080.0,0.01584958433688136
4262,A5F09E05,48,3711,3711.0,0.014416129282884002
4263,A5F09E05,49,3554,3554.0,0.013806231062077538
4264,A5F09E05,50,7760,7760.0,0.030145287856421413
4265,A5F09E05,51,4080,4080.0,0.01584958433688136
4266,A5F09E05,52,5513,5513.0,0.021416362365006603
4267,AA7901D8,1,4878,4878.0,0.029558083026825263
4268,AA7901D8,2,3487,3487.0,0.021129363574116378
4269,AA7901D8,3,2358,2358.0,0.01428822463658343
4270,AA7901D8,4,4167,4167.0,0.025249801552435603
4271,AA7901D8,5,2939,2939.0,0.017808775321000298
4272,AA7901D8,6,2751,2751.0,0.016669595409347336
4273,AA7901D8,7,2260,2260.0,0.013694396810296248
4274,AA7901D8,8,3470,3470.0,0.021026352624658396
4275,AA7901D8,9,1818,1818.0,0.01101611212438875
4276,AA7901D8,10,2665,2665.0,0.016148481194442257
4277,AA7901D8,11,2865,2865.0,0.017360374717477322
4278,AA7901D8,12,2075,2075.0,0.01257339530148881
4279,AA7901D8,13,2068,2068.0,0.012530979028182584
4280,AA7901D8,14,2546,2546.0,0.015427404548236393
4281,AA7901D8,15,2074,2074.0,0.012567335833873636
4282,AA7901D8,16,1985,1985.0,0.012028043216123031
4283,AA7901D8,17,1747,1747.0,0.010585889923711303
4284,AA7901D8,18,1630,1630.0,0.009876932212735789
4285,AA7901D8,19,1992,1992.0,0.012070459489429258
4286,AA7901D8,20,1377,1377.0,0.00834388690609643
4287,AA7901D8,21,1682,1682.0,0.010192024528724907
4288,AA7901D8,22,2549,2549.0,0.015445582951081917
4289,AA7901D8,23,2164,2164.0,0.013112687919239415
4290,AA7901D8,24,2008,2008.0,0.012167410971272065
4291,AA7901D8,25,1683,1683.0,0.010198083996340082
4292,AA7901D8,26,1215,1215.0,0.007362253152438027
4293,AA7901D8,27,2205,2205.0,0.013361126091461605
4294,AA7901D8,28,3348,3348.0,0.020287097575607007
4295,AA7901D8,29,4285,4285.0,0.025964818731026292
4296,AA7901D8,30,3902,3902.0,0.02364404263441414
4297,AA7901D8,31,5295,5295.0,0.03208488102235338
4298,AA7901D8,32,5569,5569.0,0.03374517514891141
4299,AA7901D8,33,4646,4646.0,0.028152286540104588
4300,AA7901D8,34,4957,4957.0,0.030036780968424114
4301,AA7901D8,35,4635,4635.0,0.028085632396337656
4302,AA7901D8,36,9076,9076.0,0.054995728075331304
4303,AA7901D8,37,4251,4251.0,0.025758796832110332
4304,AA7901D8,38,3863,3863.0,0.023407723397422302
4305,AA7901D8,39,3560,3560.0,0.02157170471002418
4306,AA7901D8,40,3720,3720.0,0.02254121952845223
4307,AA7901D8,41,3709,3709.0,0.022474565384685303
4308,AA7901D8,42,4085,4085.0,0.024752925207991227
4309,AA7901D8,43,3355,3355.0,0.020329513848913235
4310,AA7901D8,44,3701,3701.0,0.0224260896437639
4311,AA7901D8,45,3281,3281.0,0.01988111324539026
4312,AA7901D8,46,3302,3302.0,0.02000836206530894
4313,AA7901D8,47,3655,3655.0,0.022147354133465833
4314,AA7901D8,48,3027,3027.0,0.018342008471135728
4315,AA7901D8,49,2502,2502.0,0.015160787973168678
4316,AA7901D8,50,3337,3337.0,0.02022044343184008
4317,AA7901D8,51,2190,2190.0,0.013270234077233975
4318,AA7901D8,52,3122,3122.0,0.018917657894577382
4319,AC2B812A,1,5335,5335.0,0.032912391962837066
4320,AC2B812A,2,5241,5241.0,0.032332492273145094
4321,AC2B812A,3,3229,3229.0,0.01992017125548283
4322,AC2B812A,4,5640,5640.0,0.03479398138151847
4323,AC2B812A,5,2854,2854.0,0.01760674164234995
4324,AC2B812A,6,3842,3842.0,0.023701857529750705
4325,AC2B812A,7,3792,3792.0,0.023393400247999654
4326,AC2B812A,8,4689,4689.0,0.028927123882613495
4327,AC2B812A,9,3093,3093.0,0.01908116744911997
4328,AC2B812A,10,3106,3106.0,0.019161366342375245
4329,AC2B812A,11,4063,4063.0,0.025065238715090348
4330,AC2B812A,12,3328,3328.0,0.020530916673349907
4331,AC2B812A,13,3595,3595.0,0.022178078557900518
4332,AC2B812A,14,3095,3095.0,0.019093505740390013
4333,AC2B812A,15,3035,3035.0,0.018723357002288752
4334,AC2B812A,16,3244,3244.0,0.02001270844000814
4335,AC2B812A,17,3405,3405.0,0.021005940887246524
4336,AC2B812A,18,2877,2877.0,0.017748631991955435
4337,AC2B812A,19,2494,2494.0,0.015385849213742388
4338,AC2B812A,20,1838,1838.0,0.011338889677168609
4339,AC2B812A,21,2306,2306.0,0.01422604983435844
4340,AC2B812A,22,2466,2466.0,0.015213113135961801
4341,AC2B812A,23,1881,1881.0,0.011604162939474512
4342,AC2B812A,24,1716,1716.0,0.010586253909696046
4343,AC2B812A,25,1589,1589.0,0.009802772414048378
4344,AC2B812A,26,1539,1539.0,0.009494315132297327
4345,AC2B812A,27,1535,1535.0,0.009469638549757244
4346,AC2B812A,28,1505,1505.0,0.009284564180706613
4347,AC2B812A,29,1679,1679.0,0.010357995521200269
4348,AC2B812A,30,1612,1612.0,0.009944662763653862
4349,AC2B812A,31,1667,1667.0,0.010283965773580017
4350,AC2B812A,32,1649,1649.0,0.010172921152149638
4351,AC2B812A,33,1823,1823.0,0.011246352492643294
4352,AC2B812A,34,1821,1821.0,0.011234014201373252
4353,AC2B812A,35,1901,1901.0,0.011727545852174932
4354,AC2B812A,36,2944,2944.0,0.01816196474950184
4355,AC2B812A,37,2602,2602.0,0.016052116942324657
4356,AC2B812A,38,3508,3508.0,0.021641362887653687
4357,AC2B812A,39,3170,3170.0,0.01955619166301659
4358,AC2B812A,40,3765,3765.0,0.023226833315854088
4359,AC2B812A,41,3417,3417.0,0.021079970634866777
4360,AC2B812A,42,3680,3680.0,0.0227024559368773
4361,AC2B812A,43,2778,2778.0,0.017137886574088355
4362,AC2B812A,44,3366,3366.0,0.020765344207480704
4363,AC2B812A,45,3437,3437.0,0.021203353547567198
4364,AC2B812A,46,4329,4329.0,0.026706231454005934
4365,AC2B812A,47,4096,4096.0,0.02526882052104604
4366,AC2B812A,48,2437,2437.0,0.015034207912546192
4367,AC2B812A,49,3220,3220.0,0.019864648944767638
4368,AC2B812A,50,6348,6348.0,0.03916173649111335
4369,AC2B812A,51,4484,4484.0,0.02766244902743419
4370,AC2B812A,52,6032,6032.0,0.03721228647044671
4371,AF49F890,1,2281,2281.0,0.07398157758173327
4372,AF49F890,2,747,747.0,0.024228074727555785
4373,AF49F890,3,470,470.0,0.01524390243902439
4374,AF49F890,4,715,715.0,0.02319019200830306
4375,AF49F890,5,497,497.0,0.016119615983393877
4376,AF49F890,6,480,480.0,0.015568240788790867
4377,AF49F890,7,484,484.0,0.015697976128697458
4378,AF49F890,8,608,608.0,0.019719771665801765
4379,AF49F890,9,354,354.0,0.011481577581733264
4380,AF49F890,10,496,496.0,0.01608718214841723
4381,AF49F890,11,517,517.0,0.01676829268292683
4382,AF49F890,12,464,464.0,0.015049299429164505
4383,AF49F890,13,514,514.0,0.016670991177996888
4384,AF49F890,14,618,618.0,0.02004411001556824
4385,AF49F890,15,532,532.0,0.017254800207576543
4386,AF49F890,16,489,489.0,0.015860145303580694
4387,AF49F890,17,128,128.0,0.0041515308770108976
4388,AF49F890,18,80,80.0,0.002594706798131811
4389,AF49F890,19,57,57.0,0.0018487285936689155
4390,AF49F890,20,15,15.0,0.0004865075246497146
4391,AF49F890,21,65,65.0,0.0021081992734820966
4392,AF49F890,22,152,152.0,0.004929942916450441
4393,AF49F890,23,191,191.0,0.006194862480539699
4394,AF49F890,24,159,159.0,0.005156979761286974
4395,AF49F890,25,200,200.0,0.006486766995329528
4396,AF49F890,26,229,229.0,0.00742734820965231
4397,AF49F890,27,279,279.0,0.009049039958484691
4398,AF49F890,28,201,201.0,0.0065192008303061755
4399,AF49F890,29,160,160.0,0.005189413596263622
4400,AF49F890,30,155,155.0,0.005027244421380384
4401,AF49F890,31,119,119.0,0.0038596263622210692
4402,AF49F890,32,128,128.0,0.0041515308770108976
4403,AF49F890,33,28,28.0,0.0009081473793461339
4404,AF49F890,34,19,19.0,0.0006162428645563052
4405,AF49F890,35,40,40.0,0.0012973533990659055
4406,AF49F890,36,94,94.0,0.003048780487804878
4407,AF49F890,37,308,308.0,0.009989621172807472
4408,AF49F890,38,899,899.0,0.029158017644006228
4409,AF49F890,39,1083,1083.0,0.03512584327970939
4410,AF49F890,40,1249,1249.0,0.0405098598858329
4411,AF49F890,41,1487,1487.0,0.048229112610275036
4412,AF49F890,42,1355,1355.0,0.043947846393357554
4413,AF49F890,43,862,862.0,0.027957965749870264
4414,AF49F890,44,1122,1122.0,0.03639076284379865
4415,AF49F890,45,1234,1234.0,0.040023352361183186
4416,AF49F890,46,1252,1252.0,0.04060716139076284
4417,AF49F890,47,1282,1282.0,0.041580176440062275
4418,AF49F890,48,842,842.0,0.02730928905033731
4419,AF49F890,49,1006,1006.0,0.032628437986507525
4420,AF49F890,50,1360,1360.0,0.04411001556824079
4421,AF49F890,51,1566,1566.0,0.0507913855734302
4422,AF49F890,52,1160,1160.0,0.03762324857291126
4423,B01E8BD4,1,1972,1972.0,0.043005124850070874
4424,B01E8BD4,2,1141,1141.0,0.02488278268454912
4425,B01E8BD4,3,614,614.0,0.013390033802202595
4426,B01E8BD4,4,1168,1168.0,0.025471595245883764
4427,B01E8BD4,5,727,727.0,0.01585432341075128
4428,B01E8BD4,6,939,939.0,0.02047759241086032
4429,B01E8BD4,7,831,831.0,0.018122342165521752
4430,B01E8BD4,8,1585,1585.0,0.03456547813760768
4431,B01E8BD4,9,684,684.0,0.01491658488714426
4432,B01E8BD4,10,942,942.0,0.02054301602878639
4433,B01E8BD4,11,919,919.0,0.020041434958019844
4434,B01E8BD4,12,872,872.0,0.01901646494384473
4435,B01E8BD4,13,724,724.0,0.01578889979282521
4436,B01E8BD4,14,724,724.0,0.01578889979282521
4437,B01E8BD4,15,518,518.0,0.011296478028568313
4438,B01E8BD4,16,373,373.0,0.008134336495474867
4439,B01E8BD4,17,190,190.0,0.004143495801984517
4440,B01E8BD4,18,155,155.0,0.0033802202595136846
4441,B01E8BD4,19,136,136.0,0.0029658706793152328
4442,B01E8BD4,20,104,104.0,0.002268018754770472
4443,B01E8BD4,21,140,140.0,0.0030531021698833277
4444,B01E8BD4,22,185,185.0,0.0040344564387743975
4445,B01E8BD4,23,286,286.0,0.006237051575618799
4446,B01E8BD4,24,503,503.0,0.010969359938937957
4447,B01E8BD4,25,249,249.0,0.005430160287863919
4448,B01E8BD4,26,404,404.0,0.008810380547377603
4449,B01E8BD4,27,411,411.0,0.00896303565587177
4450,B01E8BD4,28,294,294.0,0.006411514556754989
4451,B01E8BD4,29,226,226.0,0.004928579217097372
4452,B01E8BD4,30,190,190.0,0.004143495801984517
4453,B01E8BD4,31,54,54.0,0.0011776251226692837
4454,B01E8BD4,32,18,18.0,0.0003925417075564279
4455,B01E8BD4,33,28,28.0,0.0006106204339766656
4456,B01E8BD4,34,22,22.0,0.00047977319812452293
4457,B01E8BD4,35,17,17.0,0.0003707338349144041
4458,B01E8BD4,36,22,22.0,0.00047977319812452293
4459,B01E8BD4,37,39,39.0,0.0008505070330389271
4460,B01E8BD4,38,277,277.0,0.006040780721840585
4461,B01E8BD4,39,715,715.0,0.015592628939046995
4462,B01E8BD4,40,1101,1101.0,0.024010467778868172
4463,B01E8BD4,41,1539,1539.0,0.033562315996074586
4464,B01E8BD4,42,2059,2059.0,0.044902409769926946
4465,B01E8BD4,43,1718,1718.0,0.03746592519899684
4466,B01E8BD4,44,2523,2523.0,0.05502126267582597
4467,B01E8BD4,45,2239,2239.0,0.04882782684549122
4468,B01E8BD4,46,2516,2516.0,0.054868607567331806
4469,B01E8BD4,47,2137,2137.0,0.0466034238360048
4470,B01E8BD4,48,1619,1619.0,0.035306945807436485
4471,B01E8BD4,49,1584,1584.0,0.03454367026496565
4472,B01E8BD4,50,3343,3343.0,0.07290371824228546
4473,B01E8BD4,51,1847,1847.0,0.0402791407698179
4474,B01E8BD4,52,2232,2232.0,0.04867517173699706
4475,B182DED2,1,8568,8568.0,0.0349738553287371
4476,B182DED2,2,5746,5746.0,0.0234546886926848
4477,B182DED2,3,3979,3979.0,0.01624194331851598
4478,B182DED2,4,6818,6818.0,0.027830502524664978
4479,B182DED2,5,4212,4212.0,0.01719302972042958
4480,B182DED2,6,4384,4384.0,0.017895119253172668
4481,B182DED2,7,3875,3875.0,0.015817424066159692
4482,B182DED2,8,5694,5694.0,0.023242429066506656
4483,B182DED2,9,3871,3871.0,0.015801096402607528
4484,B182DED2,10,4314,4314.0,0.017609385141009785
4485,B182DED2,11,4990,4990.0,0.020368760281325643
4486,B182DED2,12,4072,4072.0,0.01662156149610381
4487,B182DED2,13,4118,4118.0,0.016809329626953706
4488,B182DED2,14,4030,4030.0,0.01645012102880608
4489,B182DED2,15,3778,3778.0,0.015421478225019694
4490,B182DED2,16,4230,4230.0,0.01726650420641432
4491,B182DED2,17,3800,3800.0,0.015511280374556602
4492,B182DED2,18,4165,4165.0,0.017001179673691642
4493,B182DED2,19,3410,3410.0,0.01391933317822053
4494,B182DED2,20,2901,2901.0,0.011841637991207554
4495,B182DED2,21,3612,3612.0,0.014743880187604854
4496,B182DED2,22,3759,3759.0,0.015343921823146912
4497,B182DED2,23,2753,2753.0,0.011237514439777455
4498,B182DED2,24,2717,2717.0,0.01109056546780797
4499,B182DED2,25,2539,2539.0,0.010363984439736634
4500,B182DED2,26,2758,2758.0,0.01125792401921766
4501,B182DED2,27,2926,2926.0,0.011943685888408584
4502,B182DED2,28,3065,3065.0,0.012511072196846312
4503,B182DED2,29,3198,3198.0,0.013053967009955793
4504,B182DED2,30,2859,2859.0,0.011670197523909822
4505,B182DED2,31,3192,3192.0,0.013029475514627546
4506,B182DED2,32,3563,3563.0,0.014543866309090835
4507,B182DED2,33,3376,3376.0,0.013780548038027128
4508,B182DED2,34,3676,3676.0,0.015005122804439492
4509,B182DED2,35,4534,4534.0,0.01850740663637885
4510,B182DED2,36,5649,5649.0,0.0230587428515448
4511,B182DED2,37,5930,5930.0,0.024205761216084382
4512,B182DED2,38,7623,7623.0,0.031116444814538152
4513,B182DED2,39,6876,6876.0,0.028067253646171367
4514,B182DED2,40,7156,7156.0,0.029210190094822907
4515,B182DED2,41,5989,5989.0,0.024446594253478813
4516,B182DED2,42,6356,6356.0,0.025944657384389936
4517,B182DED2,43,4867,4867.0,0.019866684627096575
4518,B182DED2,44,6028,6028.0,0.02460578897311242
4519,B182DED2,45,6153,6153.0,0.025116028459117572
4520,B182DED2,46,6568,6568.0,0.026810023552654674
4521,B182DED2,47,6723,6723.0,0.027442720515301063
4522,B182DED2,48,4328,4328.0,0.01766653196344236
4523,B182DED2,49,4897,4897.0,0.01998914210373781
4524,B182DED2,50,7907,7907.0,0.03227570892674186
4525,B182DED2,51,5496,5496.0,0.022434209720674496
4526,B182DED2,52,6955,6955.0,0.028389725001326624
4527,B4EE123D,1,657,657.0,0.018591884090780463
4528,B4EE123D,2,520,520.0,0.01471503763653857
4529,B4EE123D,3,407,407.0,0.011517346765521535
4530,B4EE123D,4,438,438.0,0.012394589393853642
4531,B4EE123D,5,487,487.0,0.013781198709604392
4532,B4EE123D,6,327,327.0,0.009253494821438678
4533,B4EE123D,7,559,559.0,0.015818665459278965
4534,B4EE123D,8,930,930.0,0.026317278849963214
4535,B4EE123D,9,1041,1041.0,0.029458373422378177
4536,B4EE123D,10,785,785.0,0.022214047201313033
4537,B4EE123D,11,967,967.0,0.027364310374101534
4538,B4EE123D,12,1174,1174.0,0.03322202727941593
4539,B4EE123D,13,1340,1340.0,0.037919520063387856
4540,B4EE123D,14,1478,1478.0,0.041824664666930786
4541,B4EE123D,15,1340,1340.0,0.037919520063387856
4542,B4EE123D,16,1204,1204.0,0.034070971758447
4543,B4EE123D,17,1225,1225.0,0.03466523289376875
4544,B4EE123D,18,981,981.0,0.027760484464316032
4545,B4EE123D,19,936,936.0,0.02648706774576943
4546,B4EE123D,20,846,846.0,0.023940234308676214
4547,B4EE123D,21,1045,1045.0,0.02957156601958232
4548,B4EE123D,22,1200,1200.0,0.03395777916124285
4549,B4EE123D,23,963,963.0,0.027251117776897392
4550,B4EE123D,24,955,955.0,0.027024732582489105
4551,B4EE123D,25,901,901.0,0.025496632520233178
4552,B4EE123D,26,590,590.0,0.01669590808761107
4553,B4EE123D,27,844,844.0,0.02388363801007414
4554,B4EE123D,28,527,527.0,0.014913124681645821
4555,B4EE123D,29,666,666.0,0.018846567434489786
4556,B4EE123D,30,379,379.0,0.010724998585092535
4557,B4EE123D,31,450,450.0,0.01273416718546607
4558,B4EE123D,32,291,291.0,0.008234761446601391
4559,B4EE123D,33,223,223.0,0.0063104872941309635
4560,B4EE123D,34,267,267.0,0.007555605863376535
4561,B4EE123D,35,265,265.0,0.007499009564774463
4562,B4EE123D,36,275,275.0,0.007781991057784821
4563,B4EE123D,37,244,244.0,0.0069047484294527135
4564,B4EE123D,38,395,395.0,0.011177768973909106
4565,B4EE123D,39,404,404.0,0.011432452317618427
4566,B4EE123D,40,474,474.0,0.013413322768690927
4567,B4EE123D,41,520,520.0,0.01471503763653857
4568,B4EE123D,42,665,665.0,0.01881826928518875
4569,B4EE123D,43,601,601.0,0.017007187729922463
4570,B4EE123D,44,509,509.0,0.014403757994227178
4571,B4EE123D,45,465,465.0,0.013158639424981607
4572,B4EE123D,46,512,512.0,0.014488652442130285
4573,B4EE123D,47,408,408.0,0.01154564491482257
4574,B4EE123D,48,243,243.0,0.006876450280151678
4575,B4EE123D,49,302,302.0,0.008546041088912786
4576,B4EE123D,50,1007,1007.0,0.028496236346142963
4577,B4EE123D,51,492,492.0,0.01392268945610957
4578,B4EE123D,52,614,614.0,0.017375063670835928
4579,B59E1863,1,65129,65129.0,0.046364862113495636
4580,B59E1863,2,38188,38188.0,0.02718575986718929
4581,B59E1863,3,27375,27375.0,0.01948806369446703
4582,B59E1863,4,39547,39547.0,0.02815322209772009
4583,B59E1863,5,28208,28208.0,0.020081070344968983
4584,B59E1863,6,25667,25667.0,0.018272150898479823
4585,B59E1863,7,22886,22886.0,0.016292377194943284
4586,B59E1863,8,29070,29070.0,0.020694721884864164
4587,B59E1863,9,22246,22246.0,0.01583676584281693
4588,B59E1863,10,24185,24185.0,0.01721712586121224
4589,B59E1863,11,23608,23608.0,0.016806363751560825
4590,B59E1863,12,19846,19846.0,0.014128223272343109
4591,B59E1863,13,14186,14186.0,0.01009891037697568
4592,B59E1863,14,14819,14819.0,0.01054953847993815
4593,B59E1863,15,13944,13944.0,0.009926632334452904
4594,B59E1863,16,14196,14196.0,0.010106029304352655
4595,B59E1863,17,14925,14925.0,0.010624999110134078
4596,B59E1863,18,20598,20598.0,0.014663566611091574
4597,B59E1863,19,18353,18353.0,0.013065367414960853
4598,B59E1863,20,13895,13895.0,0.00989174959030573
4599,B59E1863,21,20902,20902.0,0.014879982003351592
4600,B59E1863,22,22894,22894.0,0.01629807233684486
4601,B59E1863,23,24636,24636.0,0.017538189485913777
4602,B59E1863,24,15995,15995.0,0.011386724339470322
4603,B59E1863,25,23864,23864.0,0.016988608292411365
4604,B59E1863,26,18807,18807.0,0.013388566717875484
4605,B59E1863,27,20420,20420.0,0.014536849703781432
4606,B59E1863,28,20458,20458.0,0.014563901627813933
4607,B59E1863,29,15612,15612.0,0.01111406942093221
4608,B59E1863,30,14877,14877.0,0.0105908282587246
4609,B59E1863,31,19709,19709.0,0.014030693967278561
4610,B59E1863,32,19264,19264.0,0.013713901699003208
4611,B59E1863,33,20237,20237.0,0.014406573332782804
4612,B59E1863,34,22038,22038.0,0.015688692153375868
4613,B59E1863,35,25191,25191.0,0.01793328995533585
4614,B59E1863,36,35375,35375.0,0.02518320559604643
4615,B59E1863,37,34379,34379.0,0.024474160429299795
4616,B59E1863,38,34002,34002.0,0.02420577686718787
4617,B59E1863,39,30692,30692.0,0.02184941190540939
4618,B59E1863,40,36007,36007.0,0.025633121806271204
4619,B59E1863,41,34234,34234.0,0.02437093598233367
4620,B59E1863,42,40623,40623.0,0.02891921868348252
4621,B59E1863,43,34284,34284.0,0.02440653061921854
4622,B59E1863,44,26332,26332.0,0.018745559569048612
4623,B59E1863,45,37723,37723.0,0.026854729744159988
4624,B59E1863,46,36530,36530.0,0.026005441708086958
4625,B59E1863,47,44170,44170.0,0.03144430222409529
4626,B59E1863,48,24113,24113.0,0.017165869584098024
4627,B59E1863,49,30647,30647.0,0.021817376732213005
4628,B59E1863,50,49785,49785.0,0.03544157994626634
4629,B59E1863,51,35861,35861.0,0.02552918546656738
4630,B59E1863,52,44174,44174.0,0.03144714979504608
4631,B745D852,1,4567,4567.0,0.026042379453492085
4632,B745D852,2,3941,3941.0,0.022472743031795996
4633,B745D852,3,2560,2560.0,0.014597874184571872
4634,B745D852,4,3408,3408.0,0.019433420008211303
4635,B745D852,5,2815,2815.0,0.01605195930842571
4636,B745D852,6,2974,2974.0,0.016958624150358103
4637,B745D852,7,2745,2745.0,0.015652798686191325
4638,B745D852,8,3764,3764.0,0.02146343688700333
4639,B745D852,9,2296,2296.0,0.013092468409287898
4640,B745D852,10,2666,2666.0,0.0152023174125268
4641,B745D852,11,3521,3521.0,0.02007777929838967
4642,B745D852,12,3419,3419.0,0.019496145248848136
4643,B745D852,13,3779,3779.0,0.021548971306053558
4644,B745D852,14,3916,3916.0,0.022330185666712285
4645,B745D852,15,3820,3820.0,0.02178276538479084
4646,B745D852,16,4112,4112.0,0.023447835408968568
4647,B745D852,17,4567,4567.0,0.026042379453492085
4648,B745D852,18,4274,4274.0,0.024371607134711006
4649,B745D852,19,4065,4065.0,0.023179827562611194
4650,B745D852,20,3395,3395.0,0.019359290178367777
4651,B745D852,21,3739,3739.0,0.02132087952191962
4652,B745D852,22,3727,3727.0,0.021252451986679438
4653,B745D852,23,3103,3103.0,0.017694220154190046
4654,B745D852,24,2662,2662.0,0.015179508234113407
4655,B745D852,25,2634,2634.0,0.015019843985219652
4656,B745D852,26,2702,2702.0,0.015407600018247343
4657,B745D852,27,2923,2923.0,0.016667807125587335
4658,B745D852,28,3044,3044.0,0.01735778477259249
4659,B745D852,29,3123,3123.0,0.017808266046257015
4660,B745D852,30,2591,2591.0,0.014774645317275672
4661,B745D852,31,2696,2696.0,0.015373386250627253
4662,B745D852,32,2803,2803.0,0.015983531773185528
4663,B745D852,33,2730,2730.0,0.015567264267141098
4664,B745D852,34,3090,3090.0,0.017620090324346516
4665,B745D852,35,3208,3208.0,0.018292961087541627
4666,B745D852,36,4077,4077.0,0.023248255097851375
4667,B745D852,37,3596,3596.0,0.0205054513936408
4668,B745D852,38,4486,4486.0,0.025580493590620867
4669,B745D852,39,4140,4140.0,0.023607499657862324
